41539799 22448 1  0  1088830 30000    30000    352042859
41520650 13511 1  -1 103481  147500   150000   320462792
41543626 20520 1  -1 760316  143000   160000   356760901
41520677 13511 1  -1 103481  147500   150000   318279932
41539799 22448 1  0  1088830 30000    30000    390370493
41520650 13511 1  -1 103481  147500   150000   332622227
41520677 13511 1  -1 103481  147500   150000   337960205
41539799 22448 1  0  1088830 30000    30000    383159489
41520650 13511 1  -1 103481  147500   150000   329290158
41520677 13511 1  -1 103481  147500   150000   332247185
41546516 7077  1  0  1235677 600      30000    374459849
41539799 22448 1  0  1088830 30000    30000    391472110
41520650 13511 1  -1 103481  147500   150000   326464596
41520677 13511 1  -1 103481  147500   150000   332605383
41539799 22448 1  0  1088830 30000    30000    391379984
41520650 13511 1  -1 103481  147500   150000   343790636
41520677 13511 1  -1 103481  147500   150000   345659041
41547543 22450 1  0  1230356 490100   500000   393294231
41539799 22448 1  0  1088830 30000    30000    365031603
41520650 13511 1  -1 103481  147500   150000   329976552
41520677 13511 1  -1 103481  147500   150000   352821389
41547543 22450 1  0  1230356 490100   500000   379747747
41539799 22448 1  0  1088830 30000    30000    381125886
41520650 13511 1  -1 103481  147500   150000   347379037
41520677 13511 1  -1 103481  147500   150000   324984787
41547543 22450 1  0  1230356 490100   500000   358019462
41539799 22448 1  0  1088830 30000    30000    368133813
41520650 13511 1  -1 103481  147500   150000   333145845
41520677 13511 1  -1 103481  147500   150000   352374351
41549300 23804 1  -1 953070  153600   172000   326544009
41547543 22450 1  0  1230356 490100   500000   363783805
41539799 22448 1  0  1088830 30000    30000    372882792
41520650 13511 1  -1 103481  147500   150000   341829195
41520677 13511 1  -1 103481  147500   150000   354425244
41549305 23804 1  -1 953070  153600   172000   331697150
41547543 22450 1  0  1230356 490100   500000   367656060
41539799 22448 1  0  1088830 30000    30000    394520756
41520650 13511 1  -1 103481  147500   150000   348268204
41520677 13511 1  -1 103481  147500   150000   342623669
41547543 22450 1  0  1230356 490100   500000   378359626
41539799 22448 1  0  1088830 30000    30000    380899875
41520650 13511 1  -1 103481  147500   150000   339857720
41520677 13511 1  -1 103481  147500   150000   347895757
41550856 29740 1  0  1201720 100100   120000   365704810
41550853 29740 1  0  1201720 100100   120000   382724810
41550852 29740 1  0  1201720 100100   120000   387290810
41547543 22450 1  0  1230356 490100   500000   396635489
41539799 22448 1  0  1088830 30000    30000    387254020
41520650 13511 1  -1 103481  147500   150000   348887683
41551026 29740 1  0  1236428 100100   110000   394516691
41520677 13511 1  -1 103481  147500   150000   347095187
41551115 32428 1  0  1040668 474000   499500   386964732
41520650 13511 1  -1 103481  147500   150000   339135660
41551026 29740 1  0  1236428 100100   110000   387303608
41551116 32428 1  0  1040668 474000   499500   402109093
41520677 13511 1  -1 103481  147500   150000   339546522
41520677 13511 1  -1 103481  147500   150000   339546522
41551805 31297 1  0  957714  386840   483550   363021110
41551469 21855 1  0  1205875 45136    50000    375341144
41551468 21855 1  0  1205875 45136    50000    393162144
41551465 21855 1  0  1205875 45136    50000    399854144
41551467 21855 1  0  1205875 45136    50000    400092144
41551481 29740 1  0  1180438 103500   109500   394418144
41551115 32428 1  0  1040668 474000   499500   377936386
41520650 13511 1  -1 103481  147500   150000   342437006
41551026 29740 1  0  1236428 100100   110000   395614874
41551116 32428 1  0  1040668 474000   499500   377217725
41520677 13511 1  -1 103481  147500   150000   353008502
41551481 29740 1  0  1180438 103500   109500   388165354
41551115 32428 1  0  1040668 474000   499500   374046628
41520650 13511 1  -1 103481  147500   150000   357599478
41551026 29740 1  0  1236428 100100   110000   395244892
41551116 32428 1  0  1040668 474000   499500   370767602
41520677 13511 1  -1 103481  147500   150000   340750087
41552489 32428 1  0  669969  499499   499499   394940944
41552490 32428 1  0  669969  499499   499499   382869352
41552487 32428 1  0  669969  499499   499499   382871352
41552887 29740 1  0  1142287 90000    100000   339869782
41551481 29740 1  0  1180438 103500   109500   396236702
41520650 13511 1  -1 103481  147500   150000   334731602
41551026 29740 1  0  1236428 100100   110000   378702103
41520677 13511 1  -1 103481  147500   150000   360389282
41552887 29740 1  0  1142287 90000    100000   332341934
41551481 29740 1  0  1180438 103500   109500   364852876
41520650 13511 1  -1 103481  147500   150000   331301619
41551026 29740 1  0  1236428 100100   110000   391161234
41520677 13511 1  -1 103481  147500   150000   358501356
41553807 31297 1  0  1228488 409153   450000   392434285
41520650 13511 1  -1 103481  147500   150000   364013448
41520677 13511 1  -1 103481  147500   150000   365747150
41520677 13511 1  -1 103481  147500   150000   357415751
41520650 13511 1  -1 103481  147500   150000   329338358
41520677 13511 1  -1 103481  147500   150000   326828933
41555969 7971  1  0  1225954 1500     62000    402639368
41520650 13511 1  -1 103481  147500   150000   326804320
41520677 13511 1  -1 103481  147500   150000   328558423
41555969 7971  1  0  1225954 1500     62000    393124923
41520650 13511 1  -1 103481  147500   150000   331379447
41520677 13511 1  -1 103481  147500   150000   327678084
41555969 7971  1  0  1225954 1500     62000    395186073
41557388 23436 1  0  846855  178500   188500   380927654
41520650 13511 1  -1 103481  147500   150000   328662563
41520677 13511 1  -1 103481  147500   150000   331383617
41520650 13511 1  -1 103481  147500   150000   330728453
41520677 13511 1  -1 103481  147500   150000   331726515
Sun Apr 01 22:35:19 MSK 2018 false 41629471 15086 1  0  1060078 49999    49999    395385633
Sun Apr 01 22:35:19 MSK 2018 false 41629481 15086 1  0  1060078 49999    49999    400889633
Sun Apr 01 22:35:22 MSK 2018 false 41629310 23438 1  0  1216031 35000    40000    428816695
Sun Apr 01 22:35:22 MSK 2018 false 41629299 23438 1  0  1216031 35000    40000    452256695
Sun Apr 01 22:35:24 MSK 2018 false 41629215 23441 1  0  1216031 35000    40000    454177243
Sun Apr 01 22:35:25 MSK 2018 false 41629098 22832 1  -1 1124234 31000    31400    425386885
Sun Apr 01 22:35:25 MSK 2018 false 41629099 22832 1  -1 1124234 31000    31400    447401885
Sun Apr 01 22:35:25 MSK 2018 false 41629095 22832 1  -1 1124234 31000    31400    460428885
Sun Apr 01 22:35:29 MSK 2018 false 41628416 29160 1  0  1064838 53687    60000    425749115
Sun Apr 01 22:35:38 MSK 2018 false 41627837 21855 1  0  1179173 45136    50000    427957800
Sun Apr 01 22:35:38 MSK 2018 false 41627783 31866 1  0  546188  68529    69894    393964800
Sun Apr 01 22:35:38 MSK 2018 false 41627778 31866 1  0  546188  68529    69894    403281800
Sun Apr 01 22:35:38 MSK 2018 false 41627847 22573 1  -1 881695  4900     5300     382209800
Sun Apr 01 22:35:38 MSK 2018 false 41627845 22573 1  -1 881695  4900     5300     402353800
Sun Apr 01 22:35:38 MSK 2018 false 41627844 22573 1  -1 881695  4900     5300     412892800
Sun Apr 01 22:35:38 MSK 2018 false 41627849 22573 1  -1 881695  4900     5300     413447800
Sun Apr 01 22:35:40 MSK 2018 false 41627707 21855 1  0  1179173 45136    50000    421906401
Sun Apr 01 22:35:40 MSK 2018 false 41627721 21855 1  0  1179173 45136    50000    431823401
Sun Apr 01 22:35:40 MSK 2018 false 41627743 21855 1  0  1179173 45136    50000    439928401
Sun Apr 01 22:35:40 MSK 2018 false 41627706 21855 1  0  1179173 45136    50000    443803401
Sun Apr 01 22:35:40 MSK 2018 false 41627734 21855 1  0  1179173 45136    50000    454131401
Sun Apr 01 22:35:40 MSK 2018 false 41627633 23077 1  0  776292  3750     9900     431066401
Sun Apr 01 22:35:40 MSK 2018 false 41627638 23077 1  0  776292  3750     9900     450908401
Sun Apr 01 22:35:40 MSK 2018 false 41627639 25844 1  0  1151651 108000   150000   434952401
Sun Apr 01 22:35:40 MSK 2018 false 41627641 25844 1  0  1151651 108000   150000   440551401
Sun Apr 01 22:35:40 MSK 2018 false 41627643 25844 1  0  1151651 108000   150000   445866401
Sun Apr 01 22:35:40 MSK 2018 false 41627647 25844 1  0  1151651 108000   150000   447829401
Sun Apr 01 22:35:42 MSK 2018 false 41627594 23112 1  0  776292  13050    13500    420766996
Sun Apr 01 22:35:42 MSK 2018 false 41627591 23112 1  0  776292  13050    13500    450839996
Sun Apr 01 22:35:50 MSK 2018 false 41626724 23077 1  0  1224527 9950     10000    448180067
Sun Apr 01 22:35:53 MSK 2018 false 41626540 23112 1  0  1192511 14000    15000    453161289
Sun Apr 01 22:35:56 MSK 2018 false 41626284 29548 1  0  1182536 17500    17500    418759546
Sun Apr 01 22:35:56 MSK 2018 false 41626275 29548 1  0  1182536 17500    17500    423360546
Sun Apr 01 22:35:56 MSK 2018 false 41626267 29548 1  0  1182536 17500    17500    425663546
Sun Apr 01 22:35:56 MSK 2018 false 41626286 29548 1  0  1182536 17500    17500    426178546
Sun Apr 01 22:35:56 MSK 2018 false 41626274 29548 1  0  1182536 17500    17500    430108546
Sun Apr 01 22:35:56 MSK 2018 false 41626280 29548 1  0  1182536 17500    17500    441930546
Sun Apr 01 22:35:58 MSK 2018 false 41626148 29547 1  0  1182536 40000    40000    420744126
Sun Apr 01 22:35:59 MSK 2018 false 41625874 28279 1  -1 964828  399999   399999   403143793
Sun Apr 01 22:36:01 MSK 2018 false 41625866 31297 1  0  1163940 449153   450000   431174382
Sun Apr 01 22:36:06 MSK 2018 false 41625226 25843 1  0  1097136 102000   109300   419067244
Sun Apr 01 22:36:14 MSK 2018 false 41624369 13511 1  -1 103481  137500   140000   391278249
Sun Apr 01 22:36:14 MSK 2018 false 41624373 13511 1  -1 103481  137500   140000   399383249
Sun Apr 01 22:36:14 MSK 2018 false 41624378 13511 1  -1 103481  137500   140000   410870249
Sun Apr 01 22:36:20 MSK 2018 false 41623606 8839  1  0  688152  1174     1174     459790854
Sun Apr 01 22:36:22 MSK 2018 false 41623524 23112 1  0  1237444 13000    14000    441325450
Sun Apr 01 22:36:25 MSK 2018 false 41622999 21767 1  0  1064838 27762    30000    450181667
Sun Apr 01 22:36:29 MSK 2018 false 41622547 13512 1  -1 608319  135000   140000   383016919
Sun Apr 01 22:36:29 MSK 2018 false 41622516 13512 1  -1 608319  135000   140000   383833919
Sun Apr 01 22:36:29 MSK 2018 false 41622556 13512 1  -1 608319  135000   140000   392333919
Sun Apr 01 22:36:29 MSK 2018 false 41622566 13512 1  -1 608319  135000   140000   395125919
Sun Apr 01 22:36:29 MSK 2018 false 41622603 13512 1  -1 608319  135000   140000   396075919
Sun Apr 01 22:36:29 MSK 2018 false 41622574 13512 1  -1 608319  135000   140000   396452919
Sun Apr 01 22:36:29 MSK 2018 false 41622448 13512 1  -1 608319  135000   140000   411378919
Sun Apr 01 22:36:29 MSK 2018 false 41622583 13512 1  -1 608319  135000   140000   417512919
Sun Apr 01 22:36:30 MSK 2018 false 41622387 7971  1  0  1230909 40000    42000    400150556
Sun Apr 01 22:36:30 MSK 2018 false 41622370 7971  1  0  1230909 40000    42000    414031556
Sun Apr 01 22:36:30 MSK 2018 false 41622401 13512 1  -1 608319  135000   140000   382206556
Sun Apr 01 22:36:30 MSK 2018 false 41622422 13512 1  -1 608319  135000   140000   387164556
Sun Apr 01 22:36:30 MSK 2018 false 41622391 13512 1  -1 608319  135000   140000   389299556
Sun Apr 01 22:36:30 MSK 2018 false 41622337 13512 1  -1 608319  135000   140000   399196556
Sun Apr 01 22:36:30 MSK 2018 false 41622373 13512 1  -1 608319  135000   140000   400155556
Sun Apr 01 22:36:30 MSK 2018 false 41622362 13512 1  -1 608319  135000   140000   403923556
Sun Apr 01 22:36:32 MSK 2018 false 41622048 23077 1  0  208259  3750     10000    459499109
Sun Apr 01 22:36:33 MSK 2018 false 41621897 20725 1  0  954387  70100    73500    441027721
Sun Apr 01 22:36:33 MSK 2018 false 41621958 13511 1  -1 608319  145000   149900   383607721
Sun Apr 01 22:36:33 MSK 2018 false 41621856 13511 1  -1 608319  145000   149900   385142721
Sun Apr 01 22:36:33 MSK 2018 false 41621920 13511 1  -1 608319  145000   149900   392218721
Sun Apr 01 22:36:33 MSK 2018 false 41621971 13511 1  -1 608319  145000   149900   395057721
Sun Apr 01 22:36:33 MSK 2018 false 41621974 13511 1  -1 608319  145000   149900   398261721
Sun Apr 01 22:36:33 MSK 2018 false 41621823 13511 1  -1 608319  145000   149900   400196721
Sun Apr 01 22:36:33 MSK 2018 false 41621873 13511 1  -1 608319  145000   149900   404171721
Sun Apr 01 22:36:33 MSK 2018 false 41621911 13511 1  -1 608319  145000   149900   408767721
Sun Apr 01 22:36:33 MSK 2018 false 41621884 13511 1  -1 608319  145000   149900   409410721
Sun Apr 01 22:36:33 MSK 2018 false 41621942 13511 1  -1 608319  145000   149900   410145721
Sun Apr 01 22:36:33 MSK 2018 false 41622000 13511 1  -1 608319  145000   149900   417694721
Sun Apr 01 22:36:35 MSK 2018 false 41621716 13512 1  -1 608319  135000   140000   383561358
Sun Apr 01 22:36:35 MSK 2018 false 41621709 13512 1  -1 608319  135000   140000   389682358
Sun Apr 01 22:36:35 MSK 2018 false 41621697 13512 1  -1 608319  135000   140000   389717358
Sun Apr 01 22:36:35 MSK 2018 false 41621754 13512 1  -1 608319  135000   140000   392780358
Sun Apr 01 22:36:35 MSK 2018 false 41621735 13512 1  -1 608319  135000   140000   393238358
Sun Apr 01 22:36:35 MSK 2018 false 41621707 13512 1  -1 608319  135000   140000   396862358
Sun Apr 01 22:36:35 MSK 2018 false 41621752 13512 1  -1 608319  135000   140000   398220358
Sun Apr 01 22:36:35 MSK 2018 false 41621732 13512 1  -1 608319  135000   140000   399992358
Sun Apr 01 22:36:35 MSK 2018 false 41621742 13512 1  -1 608319  135000   140000   401318358
Sun Apr 01 22:36:35 MSK 2018 false 41621718 13512 1  -1 608319  135000   140000   401766358
Sun Apr 01 22:36:35 MSK 2018 false 41621720 13512 1  -1 608319  135000   140000   402171358
Sun Apr 01 22:36:35 MSK 2018 false 41621730 13512 1  -1 608319  135000   140000   407037358
Sun Apr 01 22:36:35 MSK 2018 false 41621762 13512 1  -1 608319  135000   140000   410002358
Sun Apr 01 22:36:35 MSK 2018 false 41621737 13512 1  -1 608319  135000   140000   414576358
Sun Apr 01 22:36:35 MSK 2018 false 41621726 13512 1  -1 608319  135000   140000   416524358
Sun Apr 01 22:36:37 MSK 2018 false 41621588 13512 1  -1 608319  135000   140000   385366931
Sun Apr 01 22:36:37 MSK 2018 false 41621524 13512 1  -1 608319  135000   140000   387020931
Sun Apr 01 22:36:37 MSK 2018 false 41621537 13512 1  -1 608319  135000   140000   395452931
Sun Apr 01 22:36:37 MSK 2018 false 41621621 13512 1  -1 608319  135000   140000   395681931
Sun Apr 01 22:36:37 MSK 2018 false 41621604 13512 1  -1 608319  135000   140000   405867931
Sun Apr 01 22:36:37 MSK 2018 false 41621618 13512 1  -1 608319  135000   140000   406044931
Sun Apr 01 22:36:37 MSK 2018 false 41621612 13512 1  -1 608319  135000   140000   409494931
Sun Apr 01 22:36:37 MSK 2018 false 41621542 13512 1  -1 608319  135000   140000   410608931
Sun Apr 01 22:36:37 MSK 2018 false 41621620 13512 1  -1 608319  135000   140000   414949931
Sun Apr 01 22:36:37 MSK 2018 false 41621584 13512 1  -1 608319  135000   140000   415380931
Sun Apr 01 22:36:38 MSK 2018 false 41621318 13511 1  -1 103481  147500   150000   389338540
Sun Apr 01 22:36:38 MSK 2018 false 41621330 13511 1  -1 103481  147500   150000   414179540
Sun Apr 01 22:36:40 MSK 2018 false 41621303 13511 1  -1 103481  147500   150000   383854178
Sun Apr 01 22:36:40 MSK 2018 false 41621268 13511 1  -1 103481  147500   150000   390234178
Sun Apr 01 22:36:40 MSK 2018 false 41621261 13511 1  -1 103481  147500   150000   391542178
Sun Apr 01 22:36:40 MSK 2018 false 41621289 13511 1  -1 103481  147500   150000   392152178
Sun Apr 01 22:36:40 MSK 2018 false 41621259 13511 1  -1 103481  147500   150000   402235178
Sun Apr 01 22:36:40 MSK 2018 false 41621297 13511 1  -1 103481  147500   150000   407140178
Sun Apr 01 22:36:40 MSK 2018 false 41621266 13511 1  -1 103481  147500   150000   407238178
Sun Apr 01 22:36:40 MSK 2018 false 41621264 13511 1  -1 103481  147500   150000   411893178
Sun Apr 01 22:36:40 MSK 2018 false 41621198 13512 1  -1 608319  135000   140000   390798178
Sun Apr 01 22:36:40 MSK 2018 false 41621200 25843 1  0  621979  102000   109590   383714178
Sun Apr 01 22:36:40 MSK 2018 false 41621209 25843 1  0  621979  102000   109590   385935178
Sun Apr 01 22:36:40 MSK 2018 false 41621231 25843 1  0  621979  102000   109590   395812178
Sun Apr 01 22:36:40 MSK 2018 false 41621205 25843 1  0  621979  102000   109590   397042178
Sun Apr 01 22:36:40 MSK 2018 false 41621233 25843 1  0  621979  102000   109590   397724178
Sun Apr 01 22:36:41 MSK 2018 false 41620997 13512 1  -1 103481  137500   149900   382976799
Sun Apr 01 22:36:41 MSK 2018 false 41620988 13512 1  -1 103481  137500   149900   383351799
Sun Apr 01 22:36:41 MSK 2018 false 41620978 13512 1  -1 103481  137500   149900   384352799
Sun Apr 01 22:36:41 MSK 2018 false 41621003 13512 1  -1 103481  137500   149900   387507799
Sun Apr 01 22:36:41 MSK 2018 false 41621014 13512 1  -1 103481  137500   149900   388316799
Sun Apr 01 22:36:41 MSK 2018 false 41621008 13512 1  -1 103481  137500   149900   396649799
Sun Apr 01 22:36:41 MSK 2018 false 41620985 13512 1  -1 103481  137500   149900   398062799
Sun Apr 01 22:36:41 MSK 2018 false 41620981 13512 1  -1 103481  137500   149900   406453799
Sun Apr 01 22:36:43 MSK 2018 false 41620971 13512 1  -1 103481  137500   149900   392303390
Sun Apr 01 22:36:43 MSK 2018 false 41620968 13512 1  -1 103481  137500   149900   394307390
Sun Apr 01 22:36:43 MSK 2018 false 41620954 13512 1  -1 103481  137500   149900   400675390
Sun Apr 01 22:36:43 MSK 2018 false 41620957 13512 1  -1 103481  137500   149900   405447390
Sun Apr 01 22:36:45 MSK 2018 false 41620805 24272 1  0  20128   426000   428900   423877151
Sun Apr 01 22:36:45 MSK 2018 false 41620798 24272 1  0  20128   426000   428900   449423151
Sun Apr 01 22:37:14 MSK 2018 false 41616278 25867 1  0  1174985 895000   900000   429633117
Sun Apr 01 22:37:15 MSK 2018 false 41616053 22573 1  -1 1120903 4639     5421     448351691
Sun Apr 01 22:37:17 MSK 2018 false 41615603 23099 1  0  1120903 22516    26684    459147305
Sun Apr 01 22:37:23 MSK 2018 false 41614196 15086 1  0  1029337 39731    55000    418231741
Sun Apr 01 22:37:23 MSK 2018 false 41614205 15086 1  0  1029337 39731    55000    453008741
Sun Apr 01 22:37:25 MSK 2018 false 41613848 23077 1  0  207369  10150    10225    449371389
Sun Apr 01 22:37:31 MSK 2018 false 41613239 7931  1  0  1223188 30000    32500    449273785
Sun Apr 01 22:37:31 MSK 2018 false 41613228 7931  1  0  1223188 30000    32500    455239785
Sun Apr 01 22:37:49 MSK 2018 false 41610944 12360 1  0  505084  38300    38300    436048498
Sun Apr 01 22:37:49 MSK 2018 false 41610997 12360 1  0  505084  38300    38300    454438498
Sun Apr 01 22:37:59 MSK 2018 false 41609266 24272 1  0  1088830 429999   429999   428280152
Sun Apr 01 22:37:59 MSK 2018 false 41609252 24272 1  0  1088830 429999   429999   433070152
Sun Apr 01 22:37:59 MSK 2018 false 41609259 24272 1  0  1088830 429999   429999   444965152
Sun Apr 01 22:37:59 MSK 2018 false 41609115 12360 1  0  527002  36000    38500    426935152
Sun Apr 01 22:37:59 MSK 2018 false 41609380 7972  1  0  1088881 600      640      438618152
Sun Apr 01 22:38:04 MSK 2018 false 41608470 12360 1  0  527002  36000    38500    460874984
Sun Apr 01 22:38:05 MSK 2018 false 41607958 10938 1  -1 952050  5000     6500     456126596
Sun Apr 01 22:38:05 MSK 2018 false 41607907 11137 1  0  1092030 8042     9002     442921596
Sun Apr 01 22:38:05 MSK 2018 false 41607904 11137 1  0  1092030 8042     9002     460137596
